RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
3870;15803908;628;France;Male;45;9;0;2;1;1;96862.56;0
3871;15586039;471;Germany;Female;36;5;90063.74;2;1;1;96366.7;0
3872;15802570;811;France;Female;45;5;0;2;1;1;146123.19;0
3873;15781451;504;France;Male;42;3;134936.97;2;0;0;135178.91;0
3874;15738588;660;Germany;Female;37;2;133200.09;1;0;0;71433.88;0
3875;15739292;609;Germany;Male;31;9;103837.75;1;1;1;150218.11;0
3876;15725945;659;Spain;Female;42;2;0;1;0;0;162734.31;1
3877;15813159;526;France;Male;52;8;93590.47;1;0;1;21228.71;1
3878;15636820;725;Germany;Male;40;8;104149.66;1;1;0;62027.9;0
3879;15603880;519;Germany;Male;38;1;114141.64;1;1;1;60988.21;1
3880;15619494;562;Germany;Female;31;9;117153;1;1;1;108675.01;0
3881;15735025;535;Spain;Male;37;3;175534.78;2;1;1;9241.52;0
3882;15752912;661;France;Female;30;7;0;2;1;0;72196.57;0
3883;15575623;589;France;Female;31;10;110635.32;1;1;0;148218.86;0
3884;15803005;570;Germany;Female;57;5;86568.75;1;0;1;103660.31;0
3885;15720463;796;France;Male;30;2;137262.71;2;1;0;62905.29;0
3886;15588695;833;Spain;Male;32;6;0;1;1;1;44323.22;1
3887;15665802;642;Spain;Female;36;6;0;2;1;1;97938.59;0
3888;15571144;655;France;Male;28;10;0;2;0;1;126565.21;0
3889;15626044;762;Germany;Male;28;3;125155.83;2;1;1;106024.02;0
3890;15737910;703;Germany;Male;35;5;140691.08;2;1;0;167810.26;0
3891;15761076;507;France;Male;41;3;58820.32;2;1;1;138536.09;0
3892;15710105;581;Germany;Female;26;3;105099.45;1;1;1;184520;1
3893;15803337;648;France;Male;23;9;168372.52;1;1;0;134676.72;0
3894;15585867;596;Spain;Male;36;2;0;2;0;1;125557.95;0
3895;15604813;494;France;Male;40;7;0;2;0;1;158071.69;0
3896;15611644;627;France;Male;73;0;146329.73;1;0;1;43615.67;0
3897;15674928;850;Spain;Male;37;2;0;2;1;0;119969.99;0
3898;15656100;632;France;Female;49;5;167962.7;1;0;0;140201.21;0
3899;15764293;490;France;Male;33;1;0;2;1;1;80792.83;0
3900;15607629;679;France;Male;48;8;0;2;1;0;23344.94;0
3901;15577313;619;France;Male;44;3;116967.68;1;1;0;5075.17;1
3902;15714493;465;Spain;Female;33;6;0;2;1;1;95500.98;0
3903;15687913;501;Germany;Female;34;7;93244.42;1;0;1;199805.63;0
3904;15708693;759;France;Female;33;2;0;2;1;0;56583.88;0
3905;15651144;632;Germany;Female;35;2;150561.03;2;0;0;64722.61;0
3906;15749401;686;France;Male;60;9;0;3;1;1;75246.21;1
3907;15691874;687;France;Female;34;9;125474.44;1;1;0;198929.84;0
3908;15620735;667;Germany;Female;33;4;127076.68;2;1;0;69011.66;0
3909;15769781;699;Spain;Female;25;8;0;2;1;1;52404.47;0
3910;15624611;497;Spain;Male;37;8;128650.11;2;1;1;163641.53;0
3911;15773071;780;Spain;Female;33;6;145580.61;1;1;1;154598.56;0
3912;15720371;652;France;Female;51;3;0;1;1;0;173989.47;1
3913;15806407;652;France;Female;37;4;0;2;1;0;143393.24;0
3914;15809302;572;France;Male;24;1;0;2;1;1;151460.84;0
3915;15617320;693;Spain;Female;46;3;151709.33;1;1;0;180736.24;0
3916;15653065;530;Spain;Female;22;7;0;2;1;0;104170.48;0
3917;15649112;738;Spain;Female;33;3;122134.4;2;0;1;27867.59;0
3918;15690526;690;Germany;Male;31;2;137260.45;2;1;0;55387.28;0
3919;15625761;632;Germany;Male;41;8;127205.32;4;1;0;93874.87;1
3920;15735080;508;France;Female;64;2;0;1;1;1;6076.62;0
3921;15619537;550;France;Male;31;5;142200.19;2;1;1;122221.71;0
3922;15598162;754;Germany;Female;39;3;160761.41;1;1;1;24156.03;0
3923;15612444;549;France;Male;29;3;0;2;1;0;146090.38;0
3924;15626457;671;France;Male;31;0;116234.61;1;1;0;172096.08;0
3925;15706128;632;France;Female;21;1;0;2;1;0;84008.66;0
3926;15810167;657;Spain;Male;75;7;126273.95;1;0;1;91673.6;0
3927;15644501;579;France;Female;26;10;162482.76;1;1;1;18458.2;0
3928;15785290;542;France;Male;29;9;0;1;1;0;8342.35;0
3929;15611157;709;France;Female;32;2;87814.89;1;1;0;138578.37;0
3930;15673837;617;Spain;Male;61;3;113858.95;1;1;1;38129.22;0
3931;15656822;568;Germany;Male;43;5;87612.64;4;1;1;107155.4;1
3932;15760641;608;Germany;Male;26;1;106648.98;1;0;1;7063.6;0
3933;15746986;850;Germany;Female;40;4;97990.49;2;0;0;106691.02;0
3934;15759741;591;Germany;Female;34;4;150635.3;1;1;1;72274.84;0
3935;15734892;579;Spain;Male;37;4;0;2;1;1;32246.63;0
3936;15642726;611;France;Male;53;3;83568.26;1;0;0;1235.49;0
3937;15664339;775;Spain;Male;48;4;178144.91;2;0;0;50168.41;1
3938;15703037;618;France;Male;37;5;0;1;0;1;178705.45;1
3939;15751412;704;France;Male;36;3;114370.41;1;0;1;66810.48;0
3940;15609558;835;Germany;Female;47;5;108289.28;2;1;1;45859.55;1
3941;15572408;714;Germany;Male;39;3;149887.49;2;1;0;63846.36;0
3942;15613923;581;Spain;Female;43;4;170172.9;1;0;1;100236.02;0
3943;15731781;551;France;Male;43;7;0;2;1;0;178393.68;0
3944;15804950;514;France;Female;41;7;0;2;1;1;3756.65;0
3945;15576304;698;France;Male;29;5;95167.55;1;1;1;152723.23;0
3946;15645200;581;Germany;Female;54;2;152508.99;1;1;0;187597.98;1
3947;15750755;449;Spain;Female;33;8;0;2;0;0;156792.89;0
3948;15753079;612;France;Male;41;5;0;3;0;0;151256.22;0
3949;15684995;690;Spain;Male;49;8;116622.73;1;0;1;51011.29;0
3950;15766458;498;France;Male;33;1;198113.86;1;1;0;69664.35;0
3951;15616221;497;France;Female;29;4;85646.81;1;0;0;63233.02;1
3952;15776124;802;Spain;Male;51;7;0;1;0;1;40855.79;0
3953;15665811;644;France;Male;33;9;141234.98;1;1;0;95673.05;0
3954;15592197;522;Spain;Male;30;3;0;2;1;0;145490.85;0
3955;15697678;590;Germany;Male;36;6;92340.69;2;1;1;174667.58;0
3956;15800412;458;Germany;Male;35;9;146780.52;2;1;1;3476.38;0
3957;15726634;479;France;Male;47;1;0;1;1;0;95270.83;0
3958;15662574;636;Spain;Male;37;1;115137.26;1;1;0;52484.01;0
3959;15716926;807;France;Male;33;10;101952.97;2;1;0;178153.65;0
3960;15603554;513;France;Female;45;0;164649.52;3;1;0;49915.52;1
3961;15716800;582;France;Male;31;2;0;2;1;1;33747.03;0
3962;15679429;694;France;Male;32;0;91956.49;1;1;1;59961.81;0
3963;15616122;777;France;Male;39;8;0;2;1;1;18613.52;0
3964;15792305;762;Germany;Male;46;6;123571.77;3;0;1;57014.17;1
3965;15636016;588;France;Female;34;3;120777.88;1;1;1;131729.52;0
3966;15733138;663;Germany;Male;42;5;90248.79;1;1;1;79169.73;0
3967;15616954;592;France;Male;71;4;0;2;0;1;17013.54;0
3968;15729238;631;Germany;Male;48;1;106396.48;1;1;1;150661.42;1
3969;15682914;850;France;Male;34;2;72079.71;1;1;1;115767.93;0
3970;15691457;674;Spain;Male;36;2;0;2;1;1;182787.17;0
3971;15778897;630;France;Female;28;1;0;2;1;1;133267.78;0
3972;15589437;466;France;Male;26;3;156815.71;1;1;1;137476.09;0
3973;15626507;558;France;Male;27;1;152283.39;1;1;0;183271.15;0
3974;15571995;775;Germany;Female;33;1;118897.1;2;1;1;26362.4;0
3975;15748752;608;Germany;Male;33;1;102772.67;2;1;0;70705.58;0
3976;15725302;670;Spain;Female;20;4;0;2;1;0;119759.24;0
3977;15722083;591;Spain;Male;39;8;0;2;0;0;42392.24;0
3978;15672185;590;France;Male;47;3;0;2;1;0;171774.5;0
3979;15806486;705;France;Female;48;0;0;2;0;0;149772.61;0
3980;15614520;682;France;Female;37;8;148580.12;1;1;0;35179.18;0
3981;15675337;395;Germany;Female;34;5;106011.59;1;1;1;17376.57;1
3982;15721047;578;Germany;Male;37;1;135650.88;1;1;0;199428.19;0
3983;15589017;547;Germany;Male;55;4;111362.76;3;1;0;16922.28;1
3984;15611186;609;France;Male;37;1;39344.83;1;1;1;178291.89;1
3985;15617301;774;Germany;Male;36;9;130809.77;1;1;0;152290.28;0
3986;15726046;712;France;Female;27;2;133009.51;1;1;0;126809.15;0
3987;15585748;585;Germany;Female;28;9;135337.49;2;1;1;40385.61;0
3988;15672826;666;France;Female;32;10;112536.57;2;1;1;34350.54;0
3989;15595162;708;Spain;Female;35;8;122570.69;1;0;0;199005.88;0
3990;15650026;513;France;Male;44;1;63562.02;2;0;1;52629.73;1
3991;15708610;690;Germany;Male;44;9;100368.63;2;0;0;35342.33;0
3992;15590097;537;Spain;Female;33;7;136082;1;1;0;62746.54;0
3993;15582154;670;France;Female;45;5;47884.92;1;1;1;54340.24;0
3994;15734626;652;Spain;Female;36;1;0;2;1;1;19302.78;0
3995;15620756;747;France;Male;49;6;202904.64;1;1;1;17298.72;1
3996;15611331;511;France;Female;46;1;0;1;1;1;115779.48;1
3997;15661275;532;Germany;Male;52;3;110791.97;1;1;0;148704.77;1
3998;15768471;554;Germany;Female;54;6;108755;1;1;0;40914.32;1
3999;15697391;604;Spain;Female;34;3;0;2;1;0;38587.7;0
4000;15578546;491;Germany;Male;26;4;102251.14;1;1;1;145900.89;0
4001;15761340;521;France;Male;22;5;0;2;1;1;99828.45;0
4002;15623219;596;France;Male;33;8;0;1;1;0;121189.3;1
4003;15655229;850;Germany;Female;35;7;114285.2;1;0;1;129660.59;0
4004;15568562;689;France;Male;40;8;160272.27;1;1;0;49656.24;0
4005;15773276;633;Spain;Male;63;4;114552.6;1;1;0;73856.28;1
4006;15779886;563;Spain;Male;24;7;0;2;0;0;16319.56;0
4007;15713673;494;France;Female;33;1;137853;1;0;1;90273.85;0
4008;15742824;696;Germany;Male;42;7;162318.61;1;1;0;121061.89;0
4009;15621550;535;Spain;Female;50;1;140292.58;3;0;0;69531.22;1
4010;15799480;600;France;Male;34;0;0;2;0;1;3756.23;0
4011;15755241;714;France;Female;52;2;0;1;0;1;144045.08;1
4012;15668235;614;France;Female;41;3;123475.04;1;1;1;179227.52;0
4013;15591169;788;Germany;Female;49;4;137455.99;1;1;0;184178.29;1
4014;15656471;773;France;Male;33;9;0;2;1;1;1118.31;0
4015;15598510;583;Germany;Male;27;4;105907.42;2;1;1;195732.04;0
4016;15766427;565;Germany;Male;52;5;97720.35;2;1;0;175070.94;1
4017;15812482;575;France;Male;27;3;139301.68;1;1;0;99843.98;0
4018;15687421;559;Spain;Male;67;9;125919.35;1;1;0;175910.95;1
4019;15765643;725;France;Male;37;6;124348.38;2;0;1;176984.34;0
4020;15686835;738;Germany;Female;57;9;148384.64;1;0;0;155047.11;1
4021;15689096;590;France;Male;47;0;117879.32;1;1;1;8214.46;0
4022;15615828;550;France;Male;34;8;122359.5;1;0;0;116495.55;0
4023;15788494;555;France;Male;31;8;145875.74;1;1;0;137491.23;0
4024;15629545;790;Spain;Female;41;7;109508.68;1;0;0;86776.38;0
4025;15661198;727;Germany;Male;34;2;146407.11;1;1;1;72073.72;0
4026;15715117;744;France;Female;39;6;0;1;0;0;10662.58;0
4027;15701074;629;Germany;Male;35;8;112330.83;1;1;1;91001.02;0
4028;15793046;619;France;Female;35;4;90413.12;1;1;1;20555.21;0
4029;15623744;634;France;Male;34;8;105302.66;1;1;1;123164.97;0
4030;15700325;644;France;Female;24;8;92760.55;1;1;0;35896.75;0
4031;15659064;790;Spain;Male;37;8;0;2;1;1;149418.41;0
4032;15658364;807;Germany;Female;40;1;134590.21;1;1;1;46253.65;0
4033;15793455;627;Spain;Female;55;6;0;1;0;0;91943.94;1
4034;15632345;754;France;Female;35;4;0;2;1;0;44830.71;0
4035;15707505;699;Spain;Male;31;8;125927.51;2;1;0;147661.47;0
4036;15699507;542;France;Female;25;7;0;2;0;1;82393.08;0
4037;15799600;640;Germany;Male;48;1;111599.32;1;0;1;135995.58;0
4038;15794472;553;France;Female;27;3;0;2;0;0;159800.16;0
4039;15776743;647;France;Male;43;9;0;2;1;1;78488.39;0
4040;15674637;491;France;Female;68;3;107571.61;1;0;1;113695.99;0
4041;15730418;652;France;Female;32;2;0;2;1;0;54628.11;0
4042;15661591;413;Germany;Male;39;1;130969.77;2;1;1;158891.79;0
4043;15675585;416;Germany;Female;25;0;97738.97;2;1;1;160523.33;0
4044;15814750;629;Spain;Male;34;8;0;2;1;1;180595.02;0
4045;15593454;678;Spain;Female;40;4;113794.22;1;1;0;16618.76;0
4046;15576196;743;Spain;Female;48;5;118207.69;2;0;0;186489.14;1
4047;15677324;683;Germany;Male;73;9;124730.26;1;1;1;51999.5;0
4048;15693764;663;Spain;Male;52;0;136298.65;1;1;0;144593.3;1
4049;15714260;646;France;Female;38;2;0;2;0;0;178752.73;0
4050;15656627;602;France;Male;34;5;0;2;1;1;77414.45;0
4051;15708534;524;Spain;Female;64;5;0;1;1;0;136079.64;1
4052;15640686;700;France;Male;46;5;95872.86;1;1;0;98273.01;1
4053;15588904;692;France;Male;33;9;0;1;1;0;113505.93;1
4054;15768763;562;France;Male;37;2;0;1;0;1;52525.15;1
4055;15770543;679;France;Male;37;7;74260.03;1;1;0;194617.98;0
4056;15642162;603;Germany;Male;35;1;123407.69;1;1;0;152541.89;1
4057;15714046;720;Spain;Male;33;3;123783.91;2;1;1;142903.44;0
4058;15575060;797;France;Male;24;5;0;2;1;0;182257.61;0
4059;15812040;594;France;Male;36;6;153880.15;1;0;0;135431.72;0
4060;15812073;529;France;Female;31;7;0;2;1;1;175697.87;0
4061;15584090;621;Spain;Female;40;7;0;2;0;1;131283.6;1
4062;15810807;513;France;Female;43;9;0;2;1;0;152499.8;0
4063;15582033;753;Germany;Male;44;3;138076.47;1;1;0;15523.09;1
4064;15784099;726;France;Female;38;5;126875.62;1;1;0;128052.29;0
4065;15701352;611;Spain;Female;28;3;96381.68;2;1;0;181419.29;0
4066;15789371;593;Germany;Female;41;4;119703.1;2;1;1;109783.29;0
4067;15602845;466;Germany;Male;41;2;152102.18;2;1;0;181879.56;0
4068;15707918;741;Germany;Female;36;0;127675.39;2;1;0;74260.16;0
4069;15602812;684;Germany;Female;44;2;133776.86;2;0;1;49865.04;0
4070;15675888;550;Spain;Female;33;9;72788.03;1;1;1;103608.06;0
4071;15591822;593;Spain;Male;26;9;76226.9;1;1;0;167564.82;0
4072;15585907;676;Spain;Female;30;5;0;2;0;0;179066.58;0
4073;15579040;556;France;Female;46;10;0;2;0;0;109184.24;0
4074;15804211;719;France;Male;36;3;155423.17;1;1;1;199841.32;0
4075;15657829;806;Germany;Male;30;8;168078.83;1;1;0;85028.36;1
4076;15738497;729;Spain;Male;44;4;107726.93;2;1;0;153064.87;0
4077;15690695;683;France;Female;33;9;0;2;1;1;38784.42;0
4078;15762351;689;Spain;Female;63;1;0;2;1;1;186526.12;0
4079;15791172;672;Germany;Female;21;1;35741.69;1;1;0;28789.94;0
4080;15598982;602;Germany;Female;53;5;98268.84;1;0;1;45038.29;1
4081;15642912;618;France;Female;21;2;125682.79;1;0;0;57762;0
4082;15769516;674;France;Female;42;9;0;2;1;0;4292.72;0
4083;15789379;762;France;Male;26;6;130428.78;1;1;0;173365.89;0
4084;15801924;754;Spain;Female;27;8;0;2;0;0;121821.16;0
4085;15718039;606;Germany;Female;47;0;137138.2;2;0;1;53784.22;0
4086;15579994;616;France;Male;23;8;73112.95;1;1;1;62733.05;0
4087;15595037;772;France;Male;47;9;152347.01;1;0;1;17671.78;0
4088;15600720;652;Spain;Male;41;8;115144.68;1;1;0;188905.43;0
4089;15782608;743;France;Male;43;5;0;2;0;0;113079.19;1
4090;15668943;746;France;Male;37;2;0;2;1;0;143194.05;0
4091;15577423;627;Germany;Female;39;5;124586.93;1;1;0;93132.61;1
4092;15623102;713;Spain;Male;38;6;116980.78;2;0;1;76038.38;0
4093;15728012;678;Spain;Female;40;3;128398.38;1;1;0;168658.3;0
4094;15683363;540;Spain;Male;39;1;0;1;0;1;108419.41;0
4095;15699335;615;Germany;Female;33;3;137657.25;2;1;1;171657.57;0
4096;15574369;415;Spain;Male;53;5;167259.44;1;1;1;22357.25;0
4097;15723216;623;Germany;Male;33;2;80002.33;1;1;1;104079.62;0
4098;15583371;632;Spain;Male;37;1;138207.08;1;1;0;60778.11;1
4099;15772559;790;France;Female;47;10;148636.21;1;0;1;16119.96;1
4100;15711251;514;France;Male;45;1;178827.79;1;1;0;60375.18;0
4101;15719170;679;France;Female;30;1;112543.42;1;1;1;179435.21;0
4102;15596011;529;Spain;Male;34;9;0;1;1;1;93208.22;0
4103;15614834;619;Spain;Female;31;3;141751.82;1;0;1;61531.86;0
4104;15600510;680;Spain;Female;37;6;124140.57;2;1;0;92826.35;0
4105;15625706;693;Germany;Male;45;2;116546.59;2;0;0;23140.28;1
4106;15781409;834;France;Female;28;6;0;1;1;0;74287.53;0
4107;15815070;566;Germany;Female;44;5;141428.99;2;0;0;68408.74;0
4108;15705899;597;Spain;Male;35;0;127510.99;1;1;1;155356.34;0
4109;15701522;711;France;Female;29;9;0;2;0;1;3234.8;0
4110;15722090;615;Spain;Male;51;6;81818.49;1;1;1;169149.38;0
4111;15783526;589;France;Male;36;1;100895.54;1;1;1;68075.14;0
4112;15688395;582;France;Male;29;4;0;2;0;0;156153.27;0
4113;15682211;467;France;Male;57;1;0;2;1;1;114448.77;0
4114;15637411;749;France;Male;30;1;0;2;0;1;126551.65;0
4115;15606855;730;Spain;Male;26;6;0;2;1;1;185808.7;0
4116;15763683;678;Germany;Male;32;4;139626.01;1;1;1;118235.52;1
4117;15775042;615;France;Female;23;4;0;2;1;0;196476.19;0
4118;15616630;583;Germany;Female;41;5;77647.6;1;1;0;190429.52;0
4119;15626143;695;France;Male;37;2;0;2;1;1;99692.65;0
4120;15566030;497;Germany;Male;41;5;80542.81;1;0;0;88729.22;1
4121;15702464;549;France;Female;34;4;0;2;0;0;139463.57;0
4122;15573348;850;France;Male;35;9;102050.47;1;1;1;3769.71;0
4123;15704160;648;Spain;Male;49;5;0;1;1;0;149946.43;1
4124;15693704;679;France;Female;24;6;114948.76;2;0;1;135768.25;0
4125;15628292;850;France;Male;32;4;156001.68;2;1;1;151677.31;0
4126;15621195;619;Germany;Male;41;3;147974.16;2;1;0;170518.83;0
4127;15668629;719;Spain;Male;44;2;0;2;1;0;196582.19;0
4128;15635197;640;Germany;Male;26;5;90402.77;1;1;1;3298.65;0
4129;15592761;710;France;Male;40;5;0;2;0;0;162878.96;0
4130;15598097;550;France;Male;44;9;0;2;1;0;26257.01;0
4131;15711352;841;France;Female;31;3;162701.65;2;1;1;126794.56;0
4132;15620751;760;France;Male;34;2;0;2;1;0;164162.44;0
4133;15723671;661;France;Male;35;9;100107.99;1;1;0;83949.68;0
4134;15752846;699;France;Male;28;7;0;2;1;1;22684.78;0
4135;15640852;617;Germany;Female;39;5;83348.89;3;1;0;7953.62;1
4136;15789313;595;Germany;Female;44;4;96553.52;2;1;0;143952.24;1
4137;15793688;669;France;Male;50;9;201009.64;1;1;0;158032.5;1
4138;15770405;613;France;Female;27;5;125167.74;1;1;0;199104.52;0
4139;15702561;782;France;Male;32;9;0;1;1;1;87566.97;0
4140;15761364;679;France;Male;30;9;0;2;1;0;157871.55;0
4141;15590286;611;France;Female;40;2;125879.29;1;1;0;93203.43;0
4142;15773242;621;France;Male;32;1;0;2;1;1;168779.47;0
4143;15702095;585;Spain;Female;56;1;128472.8;1;1;0;186476.91;1
4144;15764253;742;France;Male;32;6;160485.16;1;1;0;29023.03;0
4145;15700801;850;Germany;Male;42;6;84445.68;3;0;1;60021.34;1
4146;15730590;738;Germany;Female;40;1;115409.18;2;0;0;180456.8;0
4147;15643916;619;Spain;Male;46;8;62400.48;1;1;1;132498.39;1
4148;15795429;487;France;Male;24;7;133628.09;2;1;1;98570.01;0
4149;15625141;563;Spain;Male;26;7;0;2;0;0;6139.74;0
4150;15810898;803;France;Female;65;2;151659.52;2;0;1;6930.17;0
4151;15775797;607;Spain;Female;32;7;0;3;0;1;10674.62;0
4152;15795246;628;Germany;Female;51;9;155903.82;2;1;1;71159.84;0
4153;15795275;521;Spain;Female;49;4;82940.25;2;0;0;62413.01;1
4154;15571869;669;Germany;Female;50;4;112650.89;1;0;0;166386.22;1
4155;15694143;686;France;Female;41;10;0;1;1;0;133086.45;0
4156;15748231;700;Germany;Male;35;4;95853.39;2;1;0;192933.37;0
4157;15632185;663;France;Female;42;1;82228.67;2;1;0;71359.78;0
4158;15806249;671;Spain;Female;31;4;0;2;0;1;79270.02;0
4159;15598157;728;France;Male;34;4;106328.08;1;1;0;88680.65;0
4160;15700946;574;France;Female;34;7;152992.91;1;1;1;134691.2;0
4161;15696506;604;Spain;Male;27;9;101352.78;1;0;0;30252.3;0
4162;15728823;836;Spain;Female;37;10;0;2;1;0;111324.41;0
4163;15706269;489;France;Female;47;8;103894.38;2;1;1;107625.46;0
4164;15590078;622;Spain;Male;27;9;139834.93;1;1;1;152733.89;0
4165;15782364;521;Spain;Female;39;3;146408.68;1;0;0;72993.67;0
4166;15604093;546;France;Male;34;4;165363.31;2;1;1;25744.13;1
4167;15656322;571;Germany;Male;33;3;71843.15;1;1;0;26772.04;0
4168;15685564;748;Spain;Male;35;5;105492.53;1;1;1;150057.2;0
4169;15716218;709;France;Female;45;3;104118.5;1;0;1;174032;0
4170;15633840;781;France;Male;20;0;125023.1;2;1;1;108301.45;0
4171;15627848;683;France;Male;38;7;109346.13;2;1;0;102665.92;0
4172;15607526;638;Germany;Male;50;1;102645.48;1;1;0;168359.98;1
4173;15612207;840;Germany;Female;51;1;87779.83;1;0;1;36687.11;1
4174;15707242;504;Spain;Male;40;5;0;2;0;0;146703.36;0
4175;15721937;686;France;Male;38;0;138131.34;1;0;1;115927.85;0
4176;15773852;533;Germany;Male;38;4;70362.52;2;1;1;104189.46;0
4177;15719778;577;France;Female;32;1;0;2;1;0;9902.39;0
4178;15593425;662;Spain;Female;54;1;187997.15;1;0;0;111442.71;1
4179;15776725;724;Germany;Male;54;8;172192.49;1;1;1;136902.01;0
4180;15604706;581;Germany;Male;38;1;133105.47;1;1;0;105732.9;1
4181;15790958;685;Spain;Male;38;4;0;2;1;1;35884.91;0
4182;15747534;595;France;Male;46;10;0;1;1;0;73489.15;1
4183;15574237;588;France;Female;21;8;0;2;1;1;110114.19;0
4184;15690332;647;Germany;Male;35;3;192407.97;1;1;1;40145.28;0
4185;15661290;785;Germany;Female;38;9;107199.75;1;0;0;146398.51;0
4186;15651883;794;Germany;Female;55;6;115796.7;1;1;0;160526.36;1
4187;15808905;823;France;Male;37;5;164858.18;1;1;1;173516.71;0
4188;15715532;687;Germany;Male;38;4;117633.28;1;0;1;88396.6;0
4189;15786078;850;France;Female;28;9;0;2;1;0;185821.41;0
4190;15652401;496;France;Female;36;7;0;2;0;0;108098.28;0
4191;15673074;527;Germany;Female;30;6;126663.51;1;1;1;162267.91;0
4192;15598744;576;Germany;Female;71;6;140273.47;1;1;1;193135.25;1
4193;15613180;727;Germany;Male;21;8;153344.72;1;1;1;163295.87;0
4194;15584229;671;Germany;Female;23;9;123943.18;1;1;1;159553.27;0
4195;15773804;625;France;Male;39;5;0;1;1;0;99800.87;0
4196;15699515;643;Germany;Male;33;7;98630.31;2;1;1;40250.82;0
4197;15693817;539;Spain;Male;28;5;0;2;1;0;48382.4;0
4198;15674868;696;Spain;Female;30;0;0;2;1;1;9002.8;0
4199;15692110;758;France;Female;33;7;0;1;1;0;188156.34;0
4200;15645904;685;France;Female;33;6;0;2;0;1;186785.01;0
4201;15581332;655;Germany;Female;30;1;83173.98;2;1;1;184259.6;0
4202;15808544;747;France;Female;40;3;0;1;0;0;57817.84;1
4203;15734948;601;Spain;Male;24;7;0;2;0;0;144660.42;0
4204;15637774;558;France;Male;32;5;73494.21;1;0;0;136301.1;0
4205;15677141;586;Spain;Male;29;2;132450.24;1;1;1;36176.63;0
4206;15739578;850;France;Male;49;6;128663.9;1;1;0;65769.3;1
4207;15580872;761;Germany;Female;38;1;120530.13;2;1;0;109394.62;0
4208;15683213;554;France;Female;35;10;74988.59;2;0;1;190155.13;0
4209;15801188;774;France;Female;47;6;94722.88;1;0;1;61450.96;0
4210;15645029;771;Spain;Female;33;5;0;2;1;0;8673.43;0
4211;15633181;792;France;Male;31;6;71269.89;2;0;1;125912.77;0
4212;15598259;673;Germany;Female;41;9;98612.1;1;1;0;151349.35;0
4213;15576000;765;France;Male;40;6;138033.55;1;1;1;67972.45;0
4214;15766047;748;France;Female;41;2;91621.69;1;1;1;71139.31;0
4215;15715199;568;Spain;Male;27;5;126815.97;2;0;1;118648.12;0
4216;15615938;502;France;Female;64;3;139663.37;1;0;1;100995.11;0
4217;15679991;524;France;Female;28;7;0;2;0;1;147100.72;0
