RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary
8577;15747323;535;Spain;Male;48;9;109472.47;1;1;0;157358.43
8578;15697480;731;France;Male;30;7;0;2;0;1;143086.09
8579;15697045;726;Spain;Female;35;9;0;2;0;1;100556.98
8580;15781234;609;France;Female;35;2;147900.43;1;1;0;140000.29
8581;15579891;714;France;Male;52;4;100755.66;1;1;1;186775.25
8582;15805690;694;Spain;Female;35;7;0;1;1;0;133570.43
8583;15612139;786;France;Female;33;0;83036.05;1;0;1;154990.58
8584;15568834;698;Spain;Male;27;6;125427.37;2;0;0;27654.44
8585;15709917;601;France;Female;46;3;98202.76;1;0;0;137763.93
8586;15799494;850;Germany;Male;44;3;140393.65;2;0;1;186285.52
8587;15581388;487;Spain;Male;33;8;145729.71;1;1;0;41365.85
8588;15626452;711;Spain;Male;32;5;0;2;1;1;147720.27
8589;15700964;624;Germany;Female;27;7;104848.68;1;1;1;167387.36
8590;15768887;597;Spain;Male;26;5;0;2;0;1;95159.13
8591;15749472;775;France;Male;45;8;0;1;1;0;130376.68
8592;15790247;536;Spain;Male;40;9;0;2;1;1;11959.03
8593;15676433;707;France;Female;36;6;0;1;0;0;98810.78
8594;15752857;452;Germany;Male;52;1;98443.14;2;0;0;92033.98
8595;15773013;633;France;Female;47;0;0;1;1;1;6342.84
8596;15623972;479;Germany;Female;23;9;123575.51;1;0;1;95148.28
8597;15738627;768;France;Male;25;6;0;2;1;1;21215.67
8598;15758023;544;Germany;Male;47;5;105245.21;1;0;0;99922.08
8599;15574558;718;Spain;Male;32;8;0;2;1;1;41399.33
8600;15635256;762;France;Male;31;7;117687.35;1;1;1;159344.43
8601;15680399;772;France;Male;23;2;0;2;1;0;18364.19
8602;15810775;576;Spain;Male;52;2;100549.43;2;1;1;16644.16
8603;15721019;687;France;Female;24;3;110495.27;1;1;0;158615.41
8604;15730657;548;France;Female;41;4;82596.8;1;0;1;55672.09
8605;15596992;482;Germany;Male;45;7;156353.46;1;1;0;72643.95
8606;15730759;561;France;Female;27;9;135637;1;1;0;153080.4
8607;15711316;771;France;Male;27;2;0;2;1;1;199527.34
8608;15738785;545;France;Male;26;7;0;2;0;1;156598.23
8609;15777896;850;Germany;Female;33;2;83415.04;1;0;1;74917.64
8610;15628963;601;Germany;Male;43;3;141859.12;2;1;1;111249.62
8611;15742126;712;Germany;Male;38;7;132767.66;2;1;1;59115.77
8612;15741652;600;Spain;Male;37;8;177657.35;1;1;1;77142.32
8613;15738884;642;Germany;Male;41;4;157777.58;1;1;0;67484.6
8614;15615050;575;Germany;Male;47;9;107915.94;2;1;1;63452.18
8615;15743498;532;Germany;Male;52;9;137755.76;1;1;0;163191.99
8616;15750731;736;Germany;Male;50;9;116309.01;1;1;0;185360.4
8617;15605134;617;France;Female;34;0;131244.65;2;1;0;183229.02
8618;15577402;593;France;Male;31;9;0;2;0;1;20492.16
8619;15654372;462;Germany;Male;34;1;94682.56;2;1;0;138478.2
8620;15662488;627;France;Female;44;5;0;2;1;0;82969.61
8621;15636423;715;France;Male;40;7;0;1;1;1;141359.11
8622;15643359;736;Spain;Male;32;7;0;1;0;1;79082.62
8623;15790935;535;France;Female;29;5;0;2;0;1;52709.55
8624;15672016;819;France;Male;35;1;0;2;0;1;3385.04
8625;15727605;533;Germany;Male;43;4;80442.06;2;0;1;12537.42
8626;15717984;477;France;Male;47;9;144900.58;1;1;0;61315.37
8627;15785042;488;France;Female;31;8;97588.6;1;0;0;124210.53
8628;15677550;755;France;Female;38;1;0;2;1;0;20734.81
8629;15654096;779;Germany;Female;24;10;122200.31;2;1;0;43705.56
8630;15806945;611;France;Female;30;9;88594.14;1;1;0;196332.45
8631;15670066;643;Spain;Male;34;6;0;2;1;1;116046.22
8632;15761525;727;Spain;Female;31;10;96997.09;2;0;0;76614.04
8633;15694300;759;France;Male;26;4;0;2;1;0;135394.62
8634;15637235;794;Spain;Male;33;8;0;2;0;0;91340.02
8635;15627995;756;Germany;Female;26;5;155143.52;1;0;1;135034.57
8636;15666430;579;France;Male;38;8;0;2;0;0;91763.67
8637;15627385;748;France;Male;34;5;84009.47;1;1;1;137001.1
8638;15581323;488;Germany;Female;28;7;139246.22;2;1;0;106799.49
8639;15608109;710;Germany;Male;58;7;170113;2;0;1;10494.64
8640;15801942;619;Spain;Female;41;8;0;3;1;1;79866.73
8641;15567431;773;France;Male;64;2;145578.28;1;0;1;186172.85
8642;15580560;769;France;Female;73;1;0;1;1;1;29792.11
8643;15587584;503;Spain;Male;31;4;0;2;1;1;21645.06
8644;15604146;608;Germany;Female;38;8;103653.51;2;1;1;137079.86
8645;15813974;731;Germany;Male;37;3;116880.53;1;0;0;172718.35
8646;15797194;570;France;Male;39;10;129674.89;2;1;0;80552.36
8647;15723786;709;France;Female;37;9;0;2;1;0;16733.59
8648;15754526;699;Germany;Male;36;6;147137.74;1;1;1;33687.9
8649;15747000;592;France;Male;27;3;0;2;1;1;19645.65
8650;15727198;689;Germany;Female;28;2;64808.32;2;0;0;78591.15
8651;15794273;604;France;Female;56;0;62732.65;1;0;1;124954.56
8652;15779627;573;Germany;Male;31;0;134644.19;1;1;1;70381.49
8653;15569654;850;Germany;Female;31;3;51293.47;1;0;0;35534.68
8654;15790763;599;Spain;Female;49;2;0;2;1;0;111190.53
8655;15729804;714;France;Male;34;10;0;2;1;1;80234.14
8656;15714062;690;France;Female;40;9;77641.99;1;0;0;189051.59
8657;15793116;502;Germany;Female;40;7;117304.29;1;0;0;196278.32
8658;15638231;730;Spain;Female;62;2;0;2;1;1;162889.1
8659;15597610;553;Spain;Male;41;6;144974.55;1;1;1;19344.92
8660;15670866;693;France;Male;31;2;0;2;1;1;107759.31
8661;15667462;707;Spain;Male;43;10;0;2;1;0;118368.2
8662;15742172;598;Germany;Male;32;9;123938.6;2;1;0;198894.42
8663;15669741;777;France;Male;36;7;0;1;1;0;106472.34
8664;15718242;725;Germany;Female;47;1;104887.43;1;0;0;86622.56
8665;15654274;540;France;Male;37;6;0;2;1;0;141998.89
8666;15719649;553;France;Male;38;3;99844.68;1;0;0;187915.7
8667;15682369;613;France;Male;47;6;146034.74;1;1;1;77146.14
8668;15673333;698;Germany;Male;52;8;96781.39;1;1;1;153373.71
8669;15771442;633;France;Male;40;4;150578;1;0;1;34670.62
8670;15803633;678;France;Female;46;1;0;2;0;0;82106.19
8671;15570895;608;France;Male;42;10;163548.07;1;1;0;38866.85
8672;15687492;596;Germany;Male;32;3;96709.07;2;0;0;41788.37
8673;15745826;445;France;Male;37;3;0;2;1;1;180012.39
8674;15624471;850;France;Male;37;6;0;2;1;0;109291.22
8675;15689328;705;Germany;Male;48;9;114169.16;1;0;0;173273.2
8676;15702806;696;Spain;Male;24;9;0;1;0;0;10883.52
8677;15576935;743;Spain;Male;43;2;161807.18;2;0;1;93228.86
8678;15814940;642;Spain;Female;33;9;0;2;1;1;150475.14
8679;15793346;602;France;Female;72;3;0;2;1;1;171260.66
8680;15608338;757;Spain;Female;55;9;117294.12;4;1;0;94187.47
8681;15656921;850;France;Male;31;4;0;2;0;0;152298.28
8682;15591135;726;France;Male;37;2;132057.92;2;1;0;34743.98
8683;15805884;637;France;Female;41;9;0;2;1;0;145477.36
8684;15668289;690;Spain;Male;32;2;76087.98;1;0;1;151822.66
8685;15622801;555;France;Female;27;8;102000.17;1;1;1;116757
8686;15783083;534;France;Male;27;9;0;2;1;0;161344.13
8687;15625247;807;France;Female;34;1;0;1;0;0;114448.13
8688;15575679;590;France;Male;24;7;126431.54;1;1;0;58781.11
8689;15683183;766;Germany;Female;45;6;97652.96;1;1;0;127332.33
8690;15684592;557;Spain;Male;42;4;0;2;0;1;86642.38
8691;15653455;648;France;Female;38;2;0;2;0;1;9551.49
8692;15732563;726;Germany;Female;33;7;99046.31;2;1;1;56053.06
8693;15785342;705;France;Male;25;9;0;2;0;1;112331.19
8694;15641595;685;Spain;Male;43;4;97392.18;2;1;0;43956.83
8695;15798429;741;France;Male;29;8;0;2;1;1;115994.52
8696;15648136;658;Germany;Female;28;9;152812.58;1;1;0;166682.57
8697;15790810;844;France;Female;41;10;76319.64;1;1;1;141175.18
8698;15654878;450;France;Male;29;7;117199.8;1;1;1;43480.63
8699;15768340;642;Germany;Female;19;3;113905.48;1;1;1;176137.2
8700;15673599;618;Spain;Male;32;5;133476.09;1;0;1;154843.4
8701;15684294;735;France;Male;50;2;0;2;0;1;147075.69
8702;15746012;729;Spain;Female;28;0;0;2;1;1;31165.06
8703;15615797;743;Germany;Male;59;5;108585.35;1;1;1;192127.22
8704;15793856;667;Spain;Female;36;3;121542.57;2;1;1;186841.71
8705;15611329;608;Spain;Female;35;6;0;2;1;1;143463.28
8706;15740428;507;France;Female;35;1;0;2;0;0;92131.54
8707;15781534;536;Germany;Female;35;4;121520.36;1;0;0;77178.42
8708;15618243;730;Spain;Female;43;1;103960.38;1;1;1;193650.16
8709;15784161;583;Germany;Male;39;8;102945.01;1;0;0;52861.89
8710;15704340;581;France;Female;37;10;104255.03;1;1;0;86609.37
8711;15579777;850;France;Male;41;3;0;2;1;0;128892.36
8712;15814468;551;Germany;Male;50;1;121399.98;1;0;1;84508.44
8713;15754820;637;Germany;Male;35;8;147127.81;2;1;1;84760.7
8714;15646632;741;France;Male;38;9;0;2;1;0;14379.01
8715;15676353;598;France;Male;35;8;114212.6;1;1;1;74322.85
8716;15566312;660;Spain;Female;42;5;0;3;1;1;189016.24
8717;15570414;618;Spain;Male;41;4;115251.64;1;0;0;136435.75
8718;15739972;650;Germany;Female;45;9;152367.21;3;1;0;150835.21
8719;15663421;527;Spain;Male;28;6;128396.33;2;1;0;79919.97
8720;15568742;536;France;Female;41;9;0;1;1;0;121299.14
8721;15798200;707;France;Male;35;2;0;3;1;1;94148.3
8722;15791111;635;France;Female;47;2;125724.95;2;1;0;63236.97
8723;15638269;597;France;Male;67;2;0;2;0;1;108645.85
8724;15807473;503;France;Male;38;1;0;2;1;1;95153.24
8725;15706810;606;Germany;Female;32;1;106301.85;2;0;1;59061.25
8726;15687607;605;France;Female;30;9;135422.31;1;0;1;186418.85
8727;15588406;574;Spain;Female;37;7;0;2;1;0;32262.28
8728;15738501;601;Germany;Male;48;9;163630.76;1;0;1;41816.49
8729;15588918;671;France;Female;42;6;0;2;1;0;197202.48
8730;15736126;850;Germany;Male;55;0;98710.89;1;1;1;83617.17
8731;15745399;649;Spain;Female;49;2;0;1;1;0;84863.85
8732;15760749;509;Spain;Male;41;7;126683.8;1;0;1;114775.53
8733;15637118;684;France;Male;33;4;140700.61;1;1;0;103557.93
8734;15734765;739;France;Female;20;4;133800.98;1;0;1;150245.81
8735;15695103;790;Spain;Male;37;6;0;2;1;1;119484.01
8736;15767804;729;France;Male;44;6;0;2;1;0;151733.43
8737;15566894;793;France;Male;39;3;137817.52;1;0;0;83997.79
8738;15749123;743;Spain;Male;45;7;157332.26;1;1;0;125424.42
8739;15703167;628;France;Female;45;8;0;2;1;0;193903.06
8740;15754874;700;France;Male;26;4;119009.57;1;1;0;141926.43
8741;15725094;623;France;Female;37;4;140211.88;1;1;1;93832.33
8742;15647974;679;France;Female;44;3;118742.74;2;1;0;1568.91
8743;15719212;491;France;Male;33;5;83134.3;1;1;0;187946.55
8744;15764927;753;France;Male;92;3;121513.31;1;0;1;195563.99
8745;15731412;693;Germany;Female;37;6;95900.04;1;1;1;38196.24
8746;15722583;636;Spain;Female;29;6;157576.47;2;1;1;101102.39
8747;15677243;538;Spain;Male;43;5;0;2;1;0;126933.73
8748;15755978;606;France;Male;31;10;0;2;1;0;195209.4
8749;15632125;606;Germany;Male;45;5;63832.43;1;1;1;93707.8
8750;15666975;710;France;Female;36;4;116085.06;1;1;0;58601.61
8751;15591512;564;Germany;Female;33;2;115761.51;1;0;1;112350.21
8752;15641782;540;France;Female;31;7;0;1;0;1;183051.6
8753;15677184;767;France;Female;35;6;115576.44;1;0;1;27922.45
8754;15800233;850;France;Female;40;5;0;2;1;0;35034.15
8755;15588419;651;Germany;Female;34;10;148962.46;1;1;0;66389.43
8756;15595557;798;France;Male;22;8;0;2;1;0;107615.43
8757;15701412;739;France;Male;40;4;0;2;0;0;173321.65
8758;15664752;606;Germany;Male;39;8;136000.45;2;1;0;31708.53
8759;15574283;580;France;Male;31;2;0;2;0;1;64014.24
8760;15656717;687;France;Female;30;6;0;2;0;0;179206.92
8761;15643121;753;Germany;Female;35;5;82453.96;2;0;0;18254.75
8762;15625964;582;France;Female;43;5;153313.67;1;0;0;170563.73
8763;15587978;455;Germany;Female;37;6;170057.62;1;0;1;54398.56
8764;15761053;596;Germany;Male;48;2;131326.47;1;0;0;1140.02
8765;15720636;628;France;Female;50;4;143054.56;1;0;1;109608.81
8766;15609254;513;Spain;Female;41;9;107135.04;2;1;1;160546.58
8767;15743293;651;Germany;Female;35;1;163700.78;3;1;1;29583.48
8768;15722692;464;France;Male;38;3;116439.65;1;1;0;75574.48
8769;15808851;511;Germany;Female;75;9;105609.17;1;0;1;105425.18
8770;15675231;518;France;Female;45;8;0;2;1;1;36193.07
8771;15732299;756;France;Male;67;4;0;3;1;1;93081.87
8772;15776985;652;France;Female;36;6;112518.71;2;0;1;110421.31
8773;15756743;625;France;Female;37;7;115895.42;1;1;0;48486.25
8774;15749328;697;France;Female;45;1;0;2;1;0;46807.62
8775;15785831;591;France;Male;35;7;183027.25;1;1;1;56028.79
8776;15796218;814;Germany;Male;29;1;131968.57;2;1;1;147693.92
8777;15572735;433;Spain;Male;27;2;0;2;1;1;153698.65
8778;15608760;656;France;Female;30;4;74323.2;1;1;1;22929.08
8779;15792029;620;France;Male;32;6;0;2;1;0;56139.09
8780;15617331;637;Germany;Female;39;3;109698.41;1;1;1;88391.29
8781;15651740;525;Spain;Female;30;5;0;2;0;1;149195.44
8782;15636407;793;Germany;Female;34;5;127758.09;1;1;0;143357.03
8783;15632576;520;France;Male;31;4;93249.4;1;1;0;77335.75
8784;15581505;641;France;Male;35;5;0;2;1;0;93148.93
8785;15650538;445;Germany;Female;48;7;168286.58;1;1;0;16645.77
8786;15797475;720;France;Male;44;3;86102.27;1;1;0;180134.88
8787;15780359;643;Germany;Male;25;4;115142.9;1;1;1;148098.95
8788;15737104;652;Germany;Female;47;0;126597.89;2;1;1;38798.79
8789;15789936;663;France;Female;33;2;0;2;1;0;153295
8790;15709523;525;Germany;Female;30;0;157989.21;2;1;1;100687.67
8791;15785975;525;Spain;Female;60;7;0;2;0;1;168034.9
8792;15705313;707;France;Female;33;2;58036.33;1;1;1;83335.78
8793;15673790;498;Germany;Male;45;7;109200.74;2;0;1;165990.44
8794;15654531;477;France;Male;22;5;82559.42;2;0;0;163112.9
8795;15697360;505;France;Female;36;2;79951.9;1;0;1;174123.16
8796;15655213;591;Germany;Female;51;8;132508.3;1;1;1;161304.68
8797;15596339;422;France;Male;54;3;140014.42;1;0;1;86350.97
8798;15700826;678;Germany;Female;54;1;123699.28;2;0;1;105221.76
8799;15586517;647;France;Male;32;5;97041.16;1;1;1;23132.73
8800;15751297;732;France;Male;36;5;0;2;1;0;161428.25
8801;15679307;559;France;Female;43;1;0;1;0;1;86634.3
8802;15610753;581;France;Male;28;3;104367.5;1;1;1;29937.75
8803;15811036;565;France;Male;46;7;135369.71;1;0;1;140130.22
8804;15610912;657;Spain;Female;41;6;112119.48;1;1;0;17536.82
8805;15734365;579;France;Male;39;5;0;2;0;1;39891.84
8806;15729110;729;Spain;Female;42;7;0;2;1;0;58268.2
8807;15792679;575;France;Male;24;2;0;2;1;1;119927.81
8808;15668767;850;France;Male;36;3;0;2;1;0;195033.07
8809;15648989;850;France;Male;37;4;126872.6;1;1;0;197266.58
8810;15662021;685;Spain;Female;42;2;0;2;0;0;199992.48
8811;15731751;437;France;Female;26;1;120923.52;1;0;1;78854.57
8812;15655252;758;Germany;Male;41;10;79857.64;1;1;1;78088.17
8813;15714380;827;France;Male;38;5;0;2;0;0;103305.01
8814;15777873;628;France;Female;31;5;0;1;0;0;147963.07
8815;15623346;820;France;Male;36;4;0;2;1;0;31422.69
8816;15614054;665;France;Male;36;1;0;2;0;1;121505.61
8817;15766185;850;Germany;Male;31;4;146587.3;1;1;1;89874.82
8818;15667932;758;Spain;Female;43;10;0;2;1;1;55313.44
8819;15746333;562;France;Female;57;3;0;3;1;0;6554.97
8820;15641285;621;Spain;Male;50;3;163085.79;1;0;1;131048.36
8821;15814267;550;France;Male;22;6;154377.3;1;1;1;51721.52
8822;15579223;573;Germany;Male;30;8;127406.5;1;1;0;192950.6
8823;15651389;561;Spain;Male;24;8;143656.55;1;0;1;180932.46
8824;15665784;637;France;Male;27;9;128940.24;1;1;0;46786.92
8825;15576706;651;Germany;Male;37;9;114453.58;1;0;1;175820.91
8826;15681115;787;Spain;Male;39;10;108935.39;1;1;1;101168.3
8827;15792668;661;Germany;Male;37;7;109908.06;2;1;0;115037.67
8828;15583863;681;Germany;Male;49;8;142946.18;1;0;0;187280.51
8829;15732235;662;France;Male;64;0;98848.19;1;0;1;42730.12
8830;15727499;666;Germany;Female;36;3;129118.5;2;0;0;139435.12
8831;15763111;808;Spain;Female;67;10;124577.15;1;0;1;169894.4
8832;15805676;515;Spain;Male;29;4;151012.55;2;1;0;9770.97
8833;15647207;609;France;Male;26;7;0;2;1;0;98463.99
8834;15639552;603;Germany;Female;40;8;148897.02;1;0;0;105052.9
8835;15610416;745;France;Female;36;9;0;1;1;0;19605.18
8836;15715208;804;Germany;Female;33;10;138335.96;1;1;1;80483.76
8837;15628697;631;Spain;Male;46;9;160736.63;1;0;1;93503.02
8838;15718588;548;France;Female;37;9;0;2;0;0;98029.58
8839;15723318;619;France;Female;55;0;0;3;0;0;60810.64
8840;15706223;715;Spain;Male;38;2;96798.79;2;1;1;4554.67
8841;15783463;678;France;Female;26;1;0;2;1;0;45443.68
8842;15611287;777;France;Female;30;4;0;2;0;1;115611.97
8843;15768682;640;Spain;Male;39;3;0;1;1;1;105997.25
8844;15637646;756;France;Male;31;10;122647.32;1;0;0;61666.87
8845;15735636;604;France;Female;53;2;121389.78;1;1;1;48201.64
8846;15605424;624;Spain;Male;38;7;123906.55;1;1;0;135096.78
8847;15631457;639;France;Male;37;5;98186.7;1;0;1;173386.95
8848;15594039;599;Spain;Male;42;6;0;2;1;0;113868.4
8849;15621818;747;Germany;Male;29;7;117726.33;1;1;1;175398.34
8850;15636860;625;France;Male;43;4;122351.29;1;1;0;71216.6
8851;15714874;850;France;Female;42;3;0;2;1;1;176883.42
8852;15651955;603;France;Male;31;4;0;2;0;1;9607.1
8853;15800268;825;Germany;Male;37;6;118050.79;1;0;1;52301.15
8854;15809847;668;France;Male;46;0;0;2;0;0;29388.02
8855;15599074;487;Spain;Female;40;6;136093.74;1;0;1;193408.43
8856;15713347;577;Spain;Male;48;6;179852.26;1;1;0;193580.32
8857;15700656;662;France;Male;32;9;0;2;0;0;65089.38
8858;15787884;692;France;Female;30;7;0;2;1;1;18826.34
8859;15795586;478;France;Male;35;1;92474.05;1;1;0;178626.07
8860;15642996;546;Germany;Female;42;9;86351.85;2;1;0;57380.13
8861;15771222;779;France;Female;42;5;0;2;0;0;25951.91
8862;15593128;608;France;Female;56;10;129255.2;2;1;0;142492.04
8863;15589739;698;France;Male;41;3;90605.29;1;1;1;14357
8864;15615477;529;Spain;Female;44;1;0;2;0;0;14161.3
8865;15727361;547;France;Female;51;1;0;2;1;1;56908.41
8866;15806134;707;Germany;Male;34;9;162691.16;2;1;0;94912.78
8867;15601351;735;France;Male;43;9;127806.91;1;1;1;73069.59
8868;15669262;765;France;Male;43;9;157960.49;2;0;0;136602.8
8869;15686964;675;France;Female;34;10;84944.58;1;0;0;146230.63
8870;15591344;715;Spain;Male;42;6;0;2;1;1;128745.69
8871;15685826;563;France;Male;30;7;90727.79;1;1;0;122268.75
8872;15793491;714;Germany;Male;26;3;119545.48;2;1;0;65482.94
8873;15611171;740;France;Male;33;1;129574.98;1;1;1;123300.38
8874;15809309;689;Spain;Female;40;5;154251.67;1;0;1;118319.5
8875;15809462;656;France;Male;30;3;0;2;0;1;17104
8876;15634628;579;France;Female;33;1;65667.79;2;0;0;164608.98
8877;15775678;716;France;Female;44;1;0;1;1;1;152108.47
8878;15754574;738;Spain;Male;36;5;0;2;1;1;96881.32
8879;15771569;576;Germany;Male;46;4;137367.94;1;1;1;33450.11
8880;15665524;605;Spain;Male;41;5;103154.66;1;0;0;143203.78
8881;15797381;593;Germany;Female;48;3;133903.12;2;1;1;85902.39
8882;15598536;736;Germany;Female;26;0;84587.9;1;0;1;188037.76
8883;15575619;656;Spain;Female;32;1;104254.27;1;1;1;17034.37
8884;15654457;685;Spain;Female;30;2;0;3;1;1;172576.43
8885;15658067;636;Germany;Female;48;3;120568.41;1;1;0;190160.04
8886;15693088;628;France;Female;37;9;0;2;1;1;34689.77
8887;15665283;610;France;Female;57;7;72092.95;4;0;1;113228.82
8888;15680421;591;France;Female;42;10;0;2;0;0;171099.22
8889;15695148;614;Spain;Female;37;9;0;2;1;1;62023.1
8890;15678460;691;France;Male;30;9;0;1;1;0;49594.02
8891;15606849;698;France;Female;27;1;94920.71;1;1;1;40339.9
8892;15651020;473;France;Female;25;6;110666.42;2;0;0;46758.42
8893;15705009;649;France;Female;56;8;156974.26;1;1;0;89405.26
8894;15694765;610;Germany;Male;49;6;113882.33;1;1;0;195813.81
8895;15566891;584;Germany;Female;41;3;88594.93;1;1;0;178997.89
8896;15627514;688;Spain;Female;46;3;0;2;0;1;104902.68
8897;15710087;705;Germany;Female;54;3;125889.3;3;1;0;96013.5
8898;15808849;702;France;Male;40;7;145536.9;1;0;1;135334.24
8899;15640418;649;Germany;Female;41;4;115897.73;1;1;0;143544.48
8900;15721116;597;Spain;Male;24;0;108058.07;2;1;1;187826.11
8901;15599084;782;France;Male;33;7;191523.09;1;1;1;167058.75
8902;15799924;668;Spain;Male;43;1;147167.25;1;0;0;141679.73
8903;15781665;601;France;Female;37;5;0;1;0;0;20708.6
8904;15808930;531;France;Female;37;1;0;1;1;0;4606.97
8905;15570970;647;France;Female;42;9;0;2;1;1;51362.82
8906;15679961;708;Spain;Male;46;7;68799.72;1;1;1;39704.14
8907;15750396;670;France;Male;33;1;0;2;1;1;86413.11
8908;15698324;725;France;Female;33;4;0;1;1;1;67879.8
8909;15807433;570;France;Female;43;9;0;2;0;1;11417.26
8910;15636590;575;France;Male;46;1;0;2;1;1;65998.26
8911;15628950;501;Germany;Male;25;6;104013.79;1;1;0;114774.35
8912;15617206;431;Germany;Male;42;8;120822.86;2;1;0;126153.24
8913;15747821;554;Germany;Female;31;6;135470.9;1;1;0;107074.81
8914;15809558;715;Spain;Male;31;7;0;1;1;1;149970.59
8915;15704681;766;Germany;Male;37;2;99660.13;2;0;1;147700.78
8916;15667392;652;Spain;Female;38;6;123081.84;2;1;1;188657.97
8917;15598838;659;France;Female;37;1;151105.68;1;1;1;140934.57
8918;15802274;686;France;Female;44;7;55053.62;1;1;0;181757.19
8919;15595447;613;Spain;Male;39;8;118201.41;1;1;0;23315.59
8920;15656188;584;Spain;Female;30;5;0;2;1;1;185201.58
8921;15761286;696;Germany;Female;66;7;119499.42;2;1;1;174027.3
8922;15583394;659;Germany;Male;39;8;106259.63;2;1;1;198103.32
8923;15715643;662;France;Male;44;8;0;2;1;1;175314.87
8924;15644856;556;Spain;Male;38;2;115463.16;1;1;0;150679.65
8925;15785488;701;Spain;Female;39;9;0;2;1;1;110043.88
8926;15711571;587;Spain;Male;42;5;120233.83;1;1;0;194890.33
8927;15685096;753;France;Female;50;4;0;2;1;1;861.4
8928;15622631;588;France;Male;44;8;154409.74;1;1;0;49324.03
8929;15808175;557;France;Female;39;7;49572.73;1;1;0;115287.99
